Date,Open,High,Low,Close,Adj Close,Volume
2013-12-01,175.080002,178.369995,169.860001,176.570007,145.127716,12562800
2014-01-01,175.440002,178.589996,155.300003,156.889999,129.284927,18153500
2014-02-01,156.250000,164.399994,146.000000,161.080002,132.737686,37032000
2014-03-01,159.130005,165.000000,155.850006,160.929993,132.614044,20060200
2014-04-01,161.100006,164.750000,149.009995,151.369995,125.096336,17852800
2014-05-01,151.589996,156.990005,141.929993,153.479996,126.840103,24898000
2014-06-01,153.580002,161.110001,152.000000,160.690002,132.798660,16908400
2014-07-01,161.149994,164.009995,155.639999,155.860001,129.175140,13227300
2014-08-01,155.970001,170.830002,152.220001,169.199997,140.231155,18535200
2014-09-01,169.289993,174.979996,163.100006,164.729996,136.526474,17334300
2014-10-01,164.800003,168.440002,153.389999,164.839996,136.980194,22364700
2014-11-01,164.750000,185.139999,162.309998,184.899994,153.649887,14869200
2014-12-01,183.830002,187.490005,175.199997,185.160004,153.865967,14719100
2015-01-01,185.979996,186.669998,164.490005,166.889999,139.030914,19364500
2015-02-01,166.440002,171.270004,133.500000,137.410004,114.472031,37166300
2015-03-01,137.850006,138.589996,127.290001,131.500000,109.548561,18886200
2015-04-01,131.570007,141.080002,130.029999,133.410004,111.556862,17571200
2015-05-01,134.110001,136.860001,127.769997,130.399994,109.039886,20754400
2015-06-01,130.770004,141.029999,129.779999,132.360001,110.678856,18262300
2015-07-01,133.339996,135.520004,123.519997,125.889999,105.647179,14275600
2015-08-01,125.239998,129.160004,104.339996,111.190002,93.310883,29497400
2015-09-01,109.370003,119.139999,103.290001,118.160004,99.160141,20656300
2015-10-01,117.199997,123.000000,108.980003,110.769997,93.381523,20813300
2015-11-01,110.889999,137.380005,108.750000,124.209999,104.711754,28602900
2015-12-01,124.470001,127.010002,109.239998,111.480003,93.980118,21405700
2016-01-01,109.989998,113.029999,98.150002,112.500000,95.270638,23787000
2016-02-01,111.199997,115.849998,82.150002,90.760002,76.860100,43695500
2016-03-01,92.019997,100.180000,91.120003,96.260002,81.517776,19648400
2016-04-01,95.669998,97.730003,89.639999,93.209999,79.346008,21448400
