Date,Open,High,Low,Close,Adj Close,Volume
2020-12-01,50.919998,56.970001,50.490002,55.860001,48.834080,34769300
2021-01-01,56.660000,66.080002,54.779999,57.200001,50.659328,28298700
2021-02-01,57.720001,73.730003,56.720001,68.099998,60.312946,22647600
2021-03-01,69.839996,73.620003,65.660004,71.739998,63.536713,39208300
2021-04-01,71.449997,76.129997,66.360001,75.160004,67.213959,33717700
2021-05-01,76.089996,79.839996,73.330002,78.489998,70.191910,25831300
2021-06-01,79.500000,79.860001,67.540001,71.339996,63.797810,32975700
2021-07-01,72.080002,72.519997,63.070000,68.660004,61.972248,26629900
2021-08-01,69.150002,76.010002,66.500000,73.910004,66.710869,26826400
2021-09-01,73.889999,83.029999,70.370003,80.500000,72.658981,35303600
2021-10-01,80.910004,89.209999,80.629997,85.089996,77.512344,23072500
2021-11-01,86.110001,91.620003,82.290001,82.529999,75.180328,18812300
2021-12-01,84.779999,88.760002,79.989998,87.000000,79.252258,29554100
2022-01-01,88.320000,102.000000,85.610001,92.779999,85.224686,30678000
2022-02-01,93.000000,102.089996,87.349998,95.489998,87.714012,21044900
2022-03-01,94.309998,97.519997,83.440002,90.430000,83.066063,38107900
2022-04-01,93.839996,93.959999,78.570000,81.900002,75.816269,34737300
2022-05-01,84.120003,85.989998,70.790001,83.209999,77.028954,30311600
2022-06-01,83.529999,83.529999,72.070000,73.379997,67.929153,25320800
2022-07-01,73.239998,82.820000,70.709999,77.769997,72.653267,22438800
2022-08-01,77.260002,87.019997,76.410004,80.300003,75.016808,16150400
2022-09-01,80.190002,86.419998,70.989998,71.099998,66.422112,27706600
2022-10-01,72.110001,76.440002,64.110001,70.500000,66.411987,38004100
2022-11-01,71.400002,75.500000,65.639999,71.739998,67.580070,30335800
2022-12-01,72.419998,72.919998,62.830002,66.849998,62.973629,31114800
2023-01-01,67.250000,73.400002,65.220001,73.309998,69.774788,30792900
2023-02-01,72.519997,77.339996,68.379997,70.099998,66.719582,28010900
2023-03-01,70.000000,71.139999,29.170000,43.419998,41.326160,144493500
2023-04-01,43.570000,47.529999,38.160000,43.369999,41.979221,68145700
2023-05-01,43.419998,44.380001,28.400000,36.099998,34.942352,122312600
2023-06-01,36.680000,44.220001,35.459999,42.360001,41.001606,66665500
2023-07-01,42.750000,55.830002,41.130001,53.959999,53.093224,59782200
2023-08-01,53.580002,54.049999,44.599998,48.110001,47.337193,35547100
2023-09-01,48.840000,49.250000,39.340000,41.549999,40.882568,45157500
2023-10-01,41.000000,43.360001,37.400002,39.400002,39.400002,50478500
2023-11-01,39.650002,45.810001,38.759998,43.630001,43.630001,25558400
2023-11-22,44.240002,44.400002,43.389999,43.630001,43.630001,851070
