Date,Open,High,Low,Close,Adj Close,Volume
2013-12-01,29.340000,30.129999,27.920000,29.959999,24.073544,43295000
2014-01-01,29.900000,32.290001,28.719999,28.750000,23.101292,47716100
2014-02-01,28.590000,31.410000,27.820000,31.200001,25.069920,41172600
2014-03-01,30.889999,33.330002,29.379999,30.980000,24.925409,69430200
2014-04-01,31.080000,31.870001,28.360001,28.920000,23.268013,54312800
2014-05-01,28.870001,29.660000,27.650000,28.590000,23.002504,40635700
2014-06-01,28.610001,30.389999,28.270000,29.469999,23.744074,35368600
2014-07-01,29.500000,30.889999,28.400000,28.820000,23.220373,66796700
2014-08-01,28.700001,29.469999,27.440001,29.139999,23.478195,51217200
2014-09-01,29.270000,30.459999,28.410000,29.059999,23.446686,55698700
2014-10-01,29.030001,29.080000,25.020000,28.969999,23.374063,66661700
2014-11-01,29.000000,29.930000,27.959999,28.059999,22.639847,32646500
2014-12-01,27.910000,29.000000,26.490000,28.510000,23.034817,61761200
2015-01-01,28.670000,28.719999,23.719999,23.959999,19.358616,65287600
2015-02-01,24.120001,26.950001,23.900000,26.740000,21.604733,42582000
2015-03-01,26.670000,28.120001,26.139999,27.000000,21.848005,61632300
2015-04-01,27.010000,28.650000,26.200001,28.340000,22.932314,39530900
2015-05-01,28.520000,29.520000,28.200001,28.879999,23.369272,34356900
2015-06-01,29.040001,33.029999,28.299999,31.740000,25.736479,76499900
2015-07-01,32.029999,32.419998,29.650000,31.190001,25.290508,75867500
2015-08-01,31.250000,31.639999,26.420000,29.000000,23.514746,62924800
2015-09-01,28.230000,29.420000,27.110001,27.540001,22.375084,56967900
2015-10-01,27.620001,29.740000,26.219999,28.770000,23.374409,50821300
2015-11-01,28.930000,31.180000,28.780001,29.959999,24.341234,42239800
2015-12-01,30.110001,30.549999,26.430000,27.299999,22.225332,73992700
2016-01-01,26.559999,26.910000,20.330000,22.680000,18.464119,91558500
2016-02-01,22.549999,22.650000,19.650000,21.320000,17.356924,81481500
2016-03-01,21.459999,25.600000,21.400000,24.209999,19.766222,72009500
2016-04-01,24.000000,27.870001,23.139999,27.520000,22.468666,61404400
2016-05-01,27.709999,28.480000,25.530001,28.020000,22.876890,58288000
2016-06-01,27.770000,29.459999,23.340000,25.129999,20.564377,83825900
2016-07-01,24.930000,28.379999,23.020000,27.879999,22.814751,76200400
2016-08-01,27.900000,30.620001,26.740000,30.590000,25.032400,56293500
2016-09-01,30.750000,31.350000,29.629999,31.020000,25.455408,66853500
2016-10-01,30.799999,32.720001,30.070000,32.209999,26.431938,61444700
2016-11-01,32.360001,40.000000,30.850000,39.790001,32.652187,80209800
2016-12-01,39.820000,44.150002,39.669998,43.040001,35.395767,58046400
2017-01-01,43.740002,44.330002,41.360001,42.189999,34.696735,49798600
2017-02-01,42.689999,45.520000,41.580002,44.900002,36.925411,42909500
2017-03-01,48.330002,48.330002,39.090000,42.000000,34.603271,62564000
2017-04-01,42.000000,42.419998,39.220001,40.029999,32.980225,56643300
