Date,Open,High,Low,Close,Adj Close,Volume
2013-12-01,17.900000,17.950001,16.950001,17.830000,15.927229,13667400
2014-01-01,17.840000,18.030001,15.580000,15.610000,13.944141,18337800
2014-02-01,15.550000,17.969999,15.000000,17.889999,15.980824,22983300
2014-03-01,17.709999,18.020000,16.440001,16.700001,14.917823,12416600
2014-04-01,16.680000,17.070000,15.980000,16.540001,14.774897,10358300
2014-05-01,16.600000,17.650000,16.320000,16.590000,14.819559,11924500
2014-06-01,16.650000,17.610001,16.430000,17.450001,15.587782,14715100
2014-07-01,17.450001,17.820000,17.170000,17.209999,15.373393,16084900
2014-08-01,17.150000,17.430000,16.010000,17.260000,15.418056,18614600
2014-09-01,17.250000,17.440001,16.070000,16.129999,14.408648,16517300
2014-10-01,16.059999,16.100000,14.090000,15.050000,13.443904,25322100
2014-11-01,15.020000,15.440000,14.340000,15.050000,13.443904,33948800
2014-12-01,14.970000,15.320000,14.170000,15.080000,13.470703,36368300
2015-01-01,15.130000,15.280000,14.250000,14.440000,12.898999,18417300
2015-02-01,14.540000,17.110001,14.280000,16.820000,15.025012,18592200
2015-03-01,16.820000,17.070000,15.810000,15.870000,14.176396,20800200
2015-04-01,15.860000,16.200001,15.260000,15.570000,13.908410,22409400
2015-05-01,15.690000,16.170000,14.780000,14.950000,13.354576,23243600
2015-06-01,14.970000,15.060000,13.880000,14.240000,12.720344,28690000
2015-07-01,14.350000,14.650000,13.640000,14.270000,12.747145,22279500
2015-08-01,14.330000,15.620000,12.620000,13.830000,12.354099,30930300
2015-09-01,13.580000,13.750000,12.330000,12.820000,11.451883,50646900
2015-10-01,12.850000,15.510000,12.240000,15.480000,13.933976,24017300
2015-11-01,15.470000,15.740000,13.880000,14.460000,13.015845,20125700
2015-12-01,14.560000,14.800000,13.480000,13.960000,12.565781,21302500
2016-01-01,13.710000,13.730000,12.130000,13.350000,12.016706,22834000
2016-02-01,13.190000,13.330000,10.740000,11.410000,10.270455,30957100
2016-03-01,11.490000,13.490000,11.300000,13.250000,11.926693,23001000
2016-04-01,13.140000,13.550000,12.720000,12.960000,11.765961,15672000
2016-05-01,12.980000,13.250000,11.770000,12.340000,11.203084,17507100
2016-06-01,12.300000,12.560000,10.900000,11.670000,10.594812,20638000
2016-07-01,11.700000,13.480000,11.500000,13.440000,12.201736,17916200
2016-08-01,13.430000,14.470000,13.030000,14.430000,13.100528,18547500
2016-09-01,14.500000,14.650000,13.490000,14.220000,12.909875,47075400
2016-10-01,14.130000,15.220000,12.400000,12.400000,11.340088,37161300
2016-11-01,12.500000,12.700000,11.250000,11.950000,10.928553,17633800
2016-12-01,11.950000,12.550000,11.750000,11.800000,10.791374,18460400
2017-01-01,11.950000,12.800000,11.900000,12.650000,11.568720,12322000
2017-02-01,12.650000,13.800000,12.350000,13.200000,12.071708,10183700
2017-03-01,13.300000,13.800000,12.500000,13.500000,12.346066,12476800
2017-04-01,13.550000,13.550000,12.600000,13.000000,11.982415,8722600
2017-05-01,13.050000,13.800000,12.650000,13.700000,12.627623,7970000
2017-06-01,13.700000,14.400000,13.550000,14.150000,13.042398,12108100
2017-07-01,14.300000,14.900000,13.500000,14.700000,13.549347,6463500
2017-08-01,14.800000,14.900000,13.450000,13.700000,12.627623,8880600
2017-09-01,13.700000,13.900000,13.100000,13.650000,12.581536,12281700
2017-10-01,13.650000,14.150000,13.500000,13.900000,12.906519,7806900
2017-11-01,14.000000,16.600000,13.850000,16.400000,15.227838,15876700
2017-12-01,16.500000,17.049999,16.049999,16.600000,15.413545,14611800
2018-01-01,16.650000,17.700001,16.600000,17.450001,16.202791,7923700
2018-02-01,17.299999,17.350000,15.500000,16.400000,15.227838,10400200
2018-03-01,16.299999,17.100000,15.700000,16.100000,14.949280,12563700
2018-04-01,16.100000,16.500000,15.500000,16.250000,15.178641,6411100
2018-05-01,16.200001,16.799999,15.350000,15.450000,14.431383,14814100
2018-06-01,15.500000,16.680000,15.500000,15.850000,14.805013,10710300
2018-07-01,15.700000,16.150000,15.000000,15.300000,14.291272,5516600
2018-08-01,15.200000,15.630000,13.200000,13.600000,12.703354,17085800
2018-09-01,13.650000,13.750000,12.700000,13.600000,12.703354,11555400
2018-10-01,13.640000,13.900000,12.580000,13.340000,12.556714,19020200
2018-11-01,13.350000,14.540000,12.860000,13.400000,12.613192,11629700
2018-12-01,13.490000,13.800000,10.850000,11.550000,10.871818,11810000
2019-01-01,11.410000,12.990000,11.320000,12.930000,12.170790,15634000
2019-02-01,12.930000,13.450000,12.280000,13.310000,12.528478,10276900
2019-03-01,13.410000,13.690000,12.270000,12.490000,11.756625,19134200
2019-04-01,12.600000,12.940000,12.330000,12.490000,11.845758,10830400
2019-05-01,12.520000,12.610000,11.380000,11.650000,11.049085,17837000
2019-06-01,11.630000,14.070000,11.630000,13.960000,13.239934,18780700
2019-07-01,14.170000,14.220000,13.370000,13.460000,12.765722,12073200
2019-08-01,13.420000,14.730000,12.820000,14.160000,13.429617,13649100
2019-09-01,14.010000,15.010000,13.880000,14.300000,13.562397,9404300
2019-10-01,14.350000,14.570000,13.110000,14.120000,13.483091,13745500
2019-11-01,14.130000,14.350000,12.870000,13.170000,12.575943,13032100
2019-12-01,13.080000,14.610000,12.820000,14.510000,13.855500,12923200
2020-01-01,14.630000,15.360000,13.610000,13.970000,13.339858,13361700
2020-02-01,14.070000,15.220000,11.870000,12.440000,11.878871,15647300
2020-03-01,12.490000,13.000000,7.920000,8.990000,8.584489,37116700
2020-04-01,8.600000,10.810000,7.880000,10.220000,9.852936,14186800
2020-05-01,10.030000,12.340000,9.480000,12.260000,11.819666,11638500
2020-06-01,12.270000,13.510000,11.310000,11.950000,11.520800,12924800
2020-07-01,11.950000,13.020000,11.600000,12.760000,12.301708,7764400
2020-08-01,12.790000,15.550000,12.680000,15.070000,14.528740,8911600
2020-09-01,15.010000,15.700000,13.690000,13.980000,13.477888,13450700
2020-10-01,13.970000,14.610000,12.680000,13.020000,12.635498,8181500
2020-11-01,13.110000,18.330000,12.970000,17.809999,17.284039,11096300
2020-12-01,18.010000,18.730000,17.049999,17.770000,17.245222,18911300
2021-01-01,17.959999,19.420000,17.590000,18.879999,18.322439,18003000
2021-02-01,18.590000,24.110001,18.299999,22.920000,22.243134,13254800
2021-03-01,23.209999,25.639999,22.389999,23.459999,22.767183,16861800
2021-04-01,23.590000,25.570000,23.180000,24.309999,23.687908,11424700
2021-05-01,24.420000,26.209999,23.320000,25.690001,25.032597,10327300
2021-06-01,25.480000,25.600000,23.660000,24.350000,23.726885,9974700
2021-07-01,24.309999,24.830000,22.290001,23.510000,22.908381,7990700
2021-08-01,23.459999,25.690001,20.969999,22.030001,21.466255,13044400
2021-09-01,22.200001,24.250000,21.030001,23.230000,22.635546,14695400
2021-10-01,23.340000,24.629999,22.360001,22.559999,22.085749,14632700
2021-11-01,22.690001,24.750000,21.400000,21.549999,21.096981,17583600
2021-12-01,21.900000,23.080000,20.780001,22.500000,22.027014,15853200
2022-01-01,22.650000,23.370001,20.910000,22.240000,21.772476,10234000
2022-02-01,22.170000,24.160000,20.809999,22.430000,21.958485,11658700
2022-03-01,22.250000,23.370001,20.330000,22.520000,22.046593,12808900
2022-04-01,22.629999,22.780001,19.860001,19.910000,19.582624,9760500
2022-05-01,20.010000,20.780001,16.570000,17.580000,17.290936,18490500
2022-06-01,17.650000,18.080000,15.180000,15.890000,15.628725,17634300
2022-07-01,15.770000,17.440001,15.360000,17.280001,16.995869,10737500
