Date,Open,High,Low,Close,Adj Close,Volume
2018-03-01,96.059998,97.160004,83.559998,84.300003,69.464737,29977900
2018-04-01,83.970001,89.059998,79.000000,88.089996,72.587746,40703000
2018-05-01,88.000000,89.209999,85.309998,86.750000,72.002815,20515700
2018-06-01,87.220001,93.000000,86.279999,92.309998,76.617653,22295500
2018-07-01,91.750000,107.580002,91.699997,99.610001,82.676689,39660300
2018-08-01,99.379997,102.519997,97.220001,99.309998,82.954506,15977000
2018-09-01,98.750000,109.599998,98.650002,105.120003,87.807655,20561200
2018-10-01,106.110001,107.570000,89.889999,91.709999,76.606163,39613800
2018-11-01,92.050003,100.849998,90.970001,91.000000,76.538124,24238700
2018-12-01,91.470001,91.510002,76.839996,81.250000,68.337624,27703400
2019-01-01,79.889999,91.540001,77.339996,90.559998,76.168060,23375400
2019-02-01,90.540001,93.190002,82.879997,84.900002,71.905083,34300600
2019-03-01,85.790001,90.040001,82.870003,85.019997,72.006721,19848400
2019-04-01,85.459999,103.599998,84.610001,101.860001,86.269157,29382000
2019-05-01,101.900002,105.000000,95.099998,95.139999,81.120033,21764700
2019-06-01,95.209999,108.860001,94.580002,105.680000,90.106834,17327300
2019-07-01,106.699997,126.870003,104.470001,121.160004,103.305679,24574900
2019-08-01,121.589996,122.190002,103.040001,110.470001,94.708755,21211200
2019-09-01,109.820000,121.480003,108.089996,118.690002,101.755966,15384600
2019-10-01,118.949997,123.050003,94.190002,97.309998,83.426346,31959000
2019-11-01,97.790001,102.699997,92.589996,101.699997,87.791252,35831200
2019-12-01,102.599998,106.269997,98.070000,105.610001,91.166519,20493100
2020-01-01,106.169998,106.250000,100.620003,101.870003,87.938004,20827600
2020-02-01,102.690002,109.500000,75.629997,77.250000,67.122765,33799200
2020-03-01,77.320000,80.120003,41.330002,71.550003,62.170021,52967900
2020-04-01,68.040001,80.489998,66.470001,72.209999,62.743488,32395300
2020-05-01,70.650002,74.959999,60.200001,73.510002,64.474373,22626300
2020-06-01,73.559998,83.989998,69.330002,74.949997,65.737373,25540300
2020-07-01,74.690002,80.800003,70.779999,72.760002,63.816578,23129800
2020-08-01,72.959999,82.080002,72.279999,78.940002,69.885269,13636800
2020-09-01,78.570000,85.820000,75.250000,82.720001,73.231674,20357500
2020-10-01,82.989998,92.949997,80.239998,82.720001,73.231674,23669600
2020-11-01,83.529999,94.300003,82.010002,93.029999,83.032288,17257100
2020-12-01,94.339996,97.129997,87.519997,93.540001,83.487503,20843700
2021-01-01,93.739998,101.239998,90.389999,93.820000,83.737396,15161100
2021-02-01,93.750000,99.680000,89.160004,93.709999,83.639221,20687900
2021-03-01,94.139999,99.489998,90.320000,96.120003,86.416557,21142300
2021-04-01,96.250000,100.510002,94.360001,99.449997,89.410385,19235300
2021-05-01,99.709999,101.099998,92.750000,95.970001,86.877914,12839200
2021-06-01,96.500000,97.639999,90.550003,94.519997,85.565269,14471400
2021-07-01,94.900002,104.889999,90.820000,99.440002,90.019150,19174500
2021-08-01,100.070000,101.599998,94.290001,98.309998,89.602539,11179500
2021-09-01,98.540001,100.949997,88.820000,89.220001,81.317657,12414600
2021-10-01,89.279999,96.669998,86.050003,95.760002,87.278412,21783500
2021-11-01,95.879997,101.199997,92.070000,96.910004,88.952774,14018700
2021-12-01,97.570000,102.790001,95.099998,101.779999,93.422897,15703100
2022-01-01,102.220001,105.730003,85.970001,92.480003,84.886513,23010700
2022-02-01,92.750000,105.129997,89.660004,97.050003,89.759689,27118900
2022-03-01,96.559998,97.550003,81.160004,81.919998,75.766235,31070000
2022-04-01,82.339996,92.519997,81.839996,88.059998,81.445007,26525300
2022-05-01,87.879997,94.220001,80.720001,89.750000,83.655411,24915300
2022-06-01,89.900002,91.529999,78.320000,81.879997,76.319824,17693200
2022-07-01,81.500000,85.080002,76.940002,78.720001,73.374413,28548500
2022-08-01,78.529999,84.190002,77.209999,78.820000,74.119019,18153200
2022-09-01,78.370003,83.250000,66.919998,67.419998,63.398930,20364200
2022-10-01,67.820000,73.279999,63.490002,65.250000,61.358360,37833600
2022-11-01,66.180000,66.519997,55.150002,62.820000,59.709167,34958000
2022-12-01,63.110001,64.360001,54.650002,61.009998,57.988796,38000100
2023-01-01,61.580002,66.250000,57.950001,59.169998,56.239910,41522100
2023-02-01,58.580002,63.990002,54.759998,55.009998,52.914349,36244500
2023-03-01,54.869999,56.000000,45.750000,53.689999,51.644634,49251300
2023-04-01,53.599998,61.349998,50.770000,59.220001,56.963970,36609400
2023-05-01,58.840000,62.709999,57.930000,59.349998,57.775295,35293500
2023-06-01,58.459999,65.000000,58.459999,64.769997,63.051491,28745900
2023-07-01,64.720001,65.690002,62.400002,64.559998,62.847061,31927100
2023-08-01,64.160004,72.639999,62.799999,72.000000,70.880997,39950600
2023-09-01,72.379997,73.580002,64.580002,66.139999,65.112068,32239900
2023-10-01,65.779999,65.910004,43.290001,45.150002,44.448292,49867000
2023-11-01,45.009998,47.830002,42.660000,45.619999,45.619999,29769300
2023-11-22,45.060001,46.009998,45.055000,45.619999,45.619999,1341459
