Date,Open,High,Low,Close,Adj Close,Volume
2013-12-01,73.639999,75.540001,70.199997,75.300003,64.600594,87821400
2014-01-01,74.910004,77.330002,70.839996,72.279999,62.246086,111391100
2014-02-01,72.139999,77.709999,69.570000,77.269997,66.543404,100618500
2014-03-01,76.699997,83.320000,75.650002,81.989998,70.608170,104454400
2014-04-01,82.349998,83.050003,73.610001,75.040001,64.856438,112712300
2014-05-01,75.050003,79.739998,74.260002,79.629997,68.823540,73562500
2014-06-01,79.769997,82.540001,77.529999,81.750000,70.655823,75611400
2014-07-01,81.739998,87.239998,80.550003,81.050003,70.380013,87663600
2014-08-01,81.139999,87.230003,78.739998,86.680000,75.268860,69078600
2014-09-01,87.120003,88.849998,85.580002,86.250000,74.895462,67055400
2014-10-01,86.000000,95.669998,80.720001,95.010002,82.853081,108326400
2014-11-01,95.449997,99.419998,93.010002,98.629997,86.009865,68331900
2014-12-01,98.750000,104.000000,95.750000,101.089996,88.155128,82445400
2015-01-01,101.500000,114.320000,98.459999,106.250000,93.004227,100742400
2015-02-01,106.730003,116.580002,105.070000,113.629997,99.464172,76172000
2015-03-01,113.629997,123.760002,111.650002,118.290001,103.543243,83244700
2015-04-01,119.519997,122.320000,111.120003,111.400002,97.838432,86883100
2015-05-01,112.290001,121.849998,111.739998,120.209999,105.575935,72260800
2015-06-01,120.540001,124.110001,115.360001,122.000000,107.148033,106449200
2015-07-01,122.949997,126.050003,116.660004,121.400002,107.072632,95034600
2015-08-01,121.610001,126.209999,95.000000,115.699997,102.045341,84232500
2015-09-01,113.360001,125.120003,111.010002,116.010002,102.318779,94372800
2015-10-01,115.940002,125.989998,110.070000,117.779999,104.329216,105913800
2015-11-01,118.639999,119.949997,109.610001,112.709999,99.838242,82097600
2015-12-01,113.529999,121.089996,113.050003,117.639999,104.205208,76147300
2016-01-01,116.910004,117.889999,107.510002,115.160004,102.449036,88345100
2016-02-01,114.830002,122.260002,108.830002,119.099998,105.954147,72337900
2016-03-01,119.489998,131.100006,119.370003,128.899994,114.672501,70857500
2016-04-01,128.690002,135.110001,125.260002,131.679993,117.629036,71253100
2016-05-01,132.610001,134.750000,128.529999,133.669998,119.406715,55534400
2016-06-01,133.580002,141.309998,133.020004,141.199997,126.133202,76424000
2016-07-01,141.160004,144.479996,139.320007,143.199997,128.502304,71163700
2016-08-01,143.419998,144.160004,135.550003,136.050003,122.086220,50523900
2016-09-01,136.820007,141.779999,132.389999,140.000000,125.630783,67502400
2016-10-01,139.350006,146.360001,133.029999,141.330002,127.409996,82024500
2016-11-01,141.509995,159.759995,136.220001,158.320007,142.726517,96049600
2016-12-01,159.119995,164.000000,156.229996,160.039993,144.851563,76784500
2017-01-01,161.130005,163.800003,156.089996,162.100006,146.716080,72828900
2017-02-01,162.750000,166.759995,156.490005,165.380005,149.684814,72701100
2017-03-01,166.720001,172.139999,162.740005,164.009995,148.444794,84728500
2017-04-01,164.619995,176.070007,164.250000,174.880005,158.873199,61871600
2017-05-01,175.000000,178.889999,166.649994,175.179993,159.145737,63390800
2017-06-01,175.779999,188.660004,175.190002,185.419998,168.448471,65419100
2017-07-01,186.289993,193.000000,183.860001,191.809998,174.973190,55903600
2017-08-01,193.399994,199.490005,190.630005,198.899994,181.440857,50905300
2017-09-01,199.789993,200.759995,188.250000,195.850006,178.658585,57668800
2017-10-01,196.589996,212.770004,186.000000,210.220001,192.494934,81206400
2017-11-01,211.619995,228.750000,208.919998,228.169998,208.931519,51055200
2017-12-01,228.889999,231.770004,218.190002,220.460007,202.553177,55743700
2018-01-01,221.020004,250.789993,220.000000,236.779999,217.547577,82310600
2018-02-01,235.259995,237.820007,208.479996,226.160004,207.790176,80192600
2018-03-01,225.699997,231.270004,212.500000,214.000000,196.617874,79400300
2018-04-01,218.460007,241.669998,214.630005,236.399994,217.917526,72689800
2018-05-01,237.000000,249.169998,228.229996,241.509995,222.628052,59234200
2018-06-01,243.740005,256.730011,241.289993,245.339996,226.158615,55299900
2018-07-01,245.000000,259.010010,244.119995,253.220001,234.248245,49156400
2018-08-01,256.100006,270.170013,252.229996,268.459991,248.346405,47631000
2018-09-01,268.000000,271.160004,257.480011,266.040009,246.107742,53229200
2018-10-01,267.250000,272.809998,253.320007,261.350006,242.584839,84593100
2018-11-01,262.920013,285.450012,258.279999,281.359985,261.158051,74853800
2018-12-01,283.000000,287.940002,231.809998,249.119995,231.971863,88902900
2019-01-01,245.000000,272.440002,236.130005,270.200012,251.600830,82836100
2019-02-01,268.470001,272.489990,239.149994,242.220001,225.546814,77371500
2019-03-01,243.559998,259.250000,234.509995,247.259995,230.239914,101319700
2019-04-01,249.710007,250.199997,208.070007,233.070007,217.855026,173459600
2019-05-01,233.070007,251.179993,227.179993,241.800003,226.015121,101175300
2019-06-01,241.490005,253.490005,234.830002,244.009995,228.080826,72927300
2019-07-01,245.949997,268.690002,239.539993,249.009995,233.785156,82522700
2019-08-01,249.190002,251.580002,220.779999,234.000000,219.692902,76577600
2019-09-01,231.740005,236.559998,213.119995,217.320007,204.032730,87632100
2019-10-01,219.190002,255.720001,212.080002,252.699997,238.368362,107377700
2019-11-01,253.990005,283.000000,249.089996,279.869995,263.997437,72368100
2019-12-01,281.779999,300.000000,273.850006,293.980011,277.307281,60550900
2020-01-01,293.980011,302.540009,271.179993,272.450012,257.986298,84374200
2020-02-01,275.130005,306.709991,245.300003,254.960007,241.424820,94529600
2020-03-01,257.339996,295.839996,187.720001,249.380005,236.141006,189875500
2020-04-01,238.690002,304.000000,226.029999,292.470001,278.143066,104539500
2020-05-01,288.390015,309.660004,275.559998,304.850006,289.916687,86558300
2020-06-01,304.019989,315.839996,273.709991,294.950012,280.501617,85408300
2020-07-01,295.829987,310.970001,287.100006,302.779999,289.188202,61207300
2020-08-01,303.589996,324.570007,299.200012,312.549988,298.519623,57175800
2020-09-01,310.160004,323.820007,289.640015,311.769989,297.774658,59489700
2020-10-01,312.910004,335.649994,299.600006,305.140015,292.643188,57916400
2020-11-01,312.640015,367.950012,307.359985,336.339996,322.565430,74427900
2020-12-01,344.769989,354.100006,329.399994,350.679993,336.318146,63965400
2021-01-01,351.450012,367.489990,329.010010,333.579987,321.069458,63126000
2021-02-01,335.029999,344.640015,320.350006,332.220001,319.760468,69067300
2021-03-01,334.359985,380.500000,332.670013,372.070007,358.115936,79603700
2021-04-01,372.200012,402.160004,360.549988,398.799988,385.207092,56370900
2021-05-01,401.000000,425.980011,400.529999,411.920013,397.880005,50540600
2021-06-01,413.730011,413.730011,387.250000,400.440002,386.791229,82579900
2021-07-01,402.029999,422.529999,401.809998,412.220001,399.628021,51586100
2021-08-01,413.570007,431.359985,404.299988,416.269989,403.554321,47566300
2021-09-01,416.540009,424.399994,390.459991,390.739990,378.804169,59612800
2021-10-01,391.600006,461.390015,383.119995,460.470001,447.971100,60241500
2021-11-01,461.820007,466.000000,436.000000,444.220001,432.162170,61100800
2021-12-01,452.890015,509.230011,439.220001,502.140015,488.509979,64926200
2022-01-01,500.000000,503.750000,447.269989,472.570007,461.242096,80739800
2022-02-01,475.000000,500.929993,445.739990,475.869995,464.463043,58656100
2022-03-01,470.890015,521.890015,467.730011,509.970001,497.745605,73714100
2022-04-01,510.679993,553.289978,504.529999,508.549988,497.828491,61462000
2022-05-01,510.809998,513.510010,463.329987,496.779999,486.306610,68003600
2022-06-01,498.320007,518.700012,449.700012,513.630005,502.801422,84913200
2022-07-01,512.320007,544.340027,492.250000,542.340027,532.799500,58410400
2022-08-01,542.270020,553.130005,519.159973,519.330017,510.194183,46357000
2022-09-01,519.330017,535.020020,499.000000,505.040009,496.155609,54740000
2022-10-01,507.079987,558.099976,487.739990,555.150024,547.095398,59743500
2022-11-01,555.000000,555.690002,500.769989,547.760010,539.812561,77563700
2022-12-01,552.359985,553.000000,515.719971,530.179993,522.487610,53391900
2023-01-01,525.130005,525.630005,474.750000,499.190002,493.463745,81009900
2023-02-01,499.950012,504.380005,463.890015,475.940002,470.480469,69806800
2023-03-01,473.609985,486.290009,457.589996,472.589996,467.168884,72714700
2023-04-01,485.200012,530.450012,478.359985,492.089996,488.177795,66301400
2023-05-01,494.589996,500.850006,472.540009,487.239990,483.366333,53962800
